26/08/2019, 18:13:31, 4, 0, :File not found.
26/08/2019, 18:18:31, 4, 0, :File not found.
26/08/2019, 18:18:35, 4, 0, :File not found.
26/08/2019, 18:18:35, 4, 0, :File not found.
26/08/2019, 18:19:50, 4, 0, :File not found.
26/08/2019, 18:19:50, 4, 0, :File not found.
26/08/2019, 18:46:39, 4, 0, :File not found.
26/08/2019, 18:46:39, 4, 0, :File not found.
26/08/2019, 18:48:46, 4, 0, :File not found.
26/08/2019, 18:49:01, 4, 0, :File not found.
26/08/2019, 18:49:01, 4, 0, :File not found.
26/08/2019, 18:51:11, 4, 0, :File not found.
26/08/2019, 18:51:26, 4, 0, :File not found.
26/08/2019, 18:51:26, 4, 0, :File not found.
26/08/2019, 18:53:16, 4, 0, :File not found.
26/08/2019, 18:53:16, 4, 0, :File not found.
26/08/2019, 19:17:49, 4, 0, :File not found.
26/08/2019, 19:17:54, 4, 0, :File not found.
26/08/2019, 19:17:54, 4, 0, :File not found.
26/08/2019, 19:21:02, 4, 0, :File not found.
26/08/2019, 19:21:02, 4, 0, :File not found.
26/08/2019, 19:25:34, 4, 0, :File not found.
26/08/2019, 19:25:34, 4, 0, :File not found.
26/08/2019, 19:26:43, 4, 0, :File not found.
26/08/2019, 19:39:42, 4, 0, :File not found.
26/08/2019, 19:39:42, 4, 0, :File not found.
26/08/2019, 20:01:17, 4, 0, :File not found.
26/08/2019, 20:01:17, 4, 0, :File not found.
26/08/2019, 20:49:02, 4, 0, :File not found.
26/08/2019, 21:04:26, 4, 0, :File not found.
26/08/2019, 21:04:26, 4, 0, :File not found.
26/08/2019, 21:10:56, 4, 0, :File not found.
26/08/2019, 21:10:56, 4, 0, :File not found.
26/08/2019, 21:11:10, 4, 0, D:\KISEL\data_surat.rpt:Error detected by database DLL.
26/08/2019, 21:11:32, 4, 0, D:\KISEL\data_surat.rpt:Error detected by database DLL.
26/08/2019, 21:17:12, 4, 0, D:\KISEL\data_surat.rpt:Error detected by database DLL.
26/08/2019, 21:21:11, 4, 0, :File not found.
26/08/2019, 21:21:16, 4, 0, :File not found.
26/08/2019, 21:21:16, 4, 0, :File not found.
26/08/2019, 21:22:56, 4, 0, :File not found.
26/08/2019, 21:22:56, 4, 0, :File not found.
26/08/2019, 21:26:47, 4, 0, :File not found.
26/08/2019, 21:32:10, 4, 0, :File not found.
26/08/2019, 21:35:26, 4, 0, :File not found.
26/08/2019, 21:35:26, 4, 0, :File not found.
26/08/2019, 21:41:21, 4, 0, D:\KISEL\surat_lembur.rpt:This field name is not known.
26/08/2019, 21:42:17, 4, 0, :File not found.
26/08/2019, 21:42:17, 4, 0, :File not found.
26/08/2019, 21:42:23, 4, 0, :File not found.
26/08/2019, 21:42:46, 4, 0, :File not found.
26/08/2019, 21:42:46, 4, 0, :File not found.
26/08/2019, 21:43:05, 4, 0, D:\KISEL\surat_lembur.rpt:This field name is not known.
26/08/2019, 21:43:25, 4, 0, :File not found.
26/08/2019, 21:43:25, 4, 0, :File not found.
26/08/2019, 21:46:40, 4, 0, :File not found.
26/08/2019, 21:46:40, 4, 0, :File not found.
26/08/2019, 21:46:44, 4, 0, D:\KISEL\surat_lembur.rpt:This field name is not known.
26/08/2019, 21:47:04, 4, 0, :File not found.
26/08/2019, 21:47:04, 4, 0, :File not found.
26/08/2019, 21:47:46, 4, 0, :File not found.
26/08/2019, 21:47:46, 4, 0, :File not found.
26/08/2019, 21:49:55, 4, 0, :File not found.
26/08/2019, 21:51:45, 4, 0, :File not found.
26/08/2019, 21:51:45, 4, 0, :File not found.
26/08/2019, 21:52:16, 4, 0, :File not found.
26/08/2019, 21:58:29, 4, 0, :File not found.
26/08/2019, 21:59:59, 4, 0, :File not found.
26/08/2019, 22:00:18, 4, 0, :File not found.
26/08/2019, 22:00:18, 4, 0, :File not found.
26/08/2019, 22:07:20, 4, 0, :File not found.
26/08/2019, 22:08:42, 4, 0, :File not found.
26/08/2019, 22:08:42, 4, 0, :File not found.
26/08/2019, 22:09:20, 4, 0, :File not found.
26/08/2019, 22:09:20, 4, 0, :File not found.
26/08/2019, 22:09:28, 4, 0, :File not found.
26/08/2019, 22:09:52, 4, 0, :File not found.
26/08/2019, 22:12:17, 4, 0, :File not found.
27/08/2019, 0:34:32, 4, 0, :File not found.
